2017-04-12 14:09:00,3165.0,3170.0,3165.0,3167.0,206340.0,6638358660.0,377648.0
2017-04-12 14:10:00,3165.0,3167.0,3163.0,3165.0,904,28612720.0,377478.0
2017-04-12 14:11:00,3164.0,3166.0,3161.0,3162.0,826,26124220.0,377168.0
2017-04-12 14:12:00,3162.0,3165.0,3162.0,3165.0,774,24489160.0,376594.0
2017-04-12 14:13:00,3165.0,3165.0,3162.0,3163.0,756,23916540.0,376186.0
2017-04-12 14:14:00,3163.0,3164.0,3163.0,3163.0,110,3479620.0,376180.0
2017-04-12 14:15:00,3163.0,3164.0,3160.0,3161.0,830,26233020.0,376170.0
2017-04-12 14:16:00,3160.0,3164.0,3160.0,3164.0,448,14164260.0,376156.0
2017-04-12 14:17:00,3164.0,3165.0,3162.0,3165.0,318,10061880.0,376074.0
2017-04-12 14:18:00,3165.0,3165.0,3162.0,3164.0,306,9681420.0,375958.0
2017-04-12 14:19:00,3164.0,3165.0,3161.0,3161.0,922,29164700.0,375726.0
2017-04-12 14:20:00,3161.0,3164.0,3161.0,3163.0,378,11954820.0,375740.0
2017-04-12 14:21:00,3161.0,3164.0,3161.0,3161.0,238,7526060.0,375814.0
