2017-04-12 14:09:00,4950.0,4952.0,4946.0,4952.0,217614.0,1079800668.0,775596.0
2017-04-12 14:10:00,4952.0,4952.0,4946.0,4946.0,652,3235224.0,775562.0
2017-04-12 14:11:00,4946.0,4946.0,4932.0,4934.0,2024,10043088.0,774584.0
2017-04-12 14:12:00,4934.0,4938.0,4932.0,4936.0,834,4138308.0,774010.0
2017-04-12 14:13:00,4938.0,4938.0,4930.0,4930.0,3446,17099052.0,771504.0
2017-04-12 14:14:00,4930.0,4938.0,4930.0,4936.0,1644,8157528.0,770224.0
2017-04-12 14:15:00,4936.0,4936.0,4928.0,4930.0,726,3602412.0,769944.0
2017-04-12 14:16:00,4930.0,4936.0,4930.0,4936.0,464,2302368.0,769864.0
2017-04-12 14:17:00,4936.0,4942.0,4932.0,4938.0,418,1618472.0,769922.0
2017-04-12 14:18:00,4938.0,4940.0,4934.0,4936.0,344,1706240.0,769902.0
2017-04-12 14:19:00,4934.0,4938.0,4934.0,4934.0,6982,34630720.0,772478.0
2017-04-12 14:20:00,4934.0,4936.0,4930.0,4932.0,1646,8164160.0,772426.0
2017-04-12 14:21:00,4930.0,4932.0,4930.0,4930.0,294,1458240.0,772308.0
