2017-04-11 09:22:00,2325.0,2327.0,2325.0,2327.0,219020.0,509002480.0,838926.0
2017-04-11 09:23:00,2327.0,2329.0,2326.0,2328.0,4034,9375016.0,838434.0
2017-04-11 09:24:00,2328.0,2329.0,2327.0,2328.0,1598,3713752.0,837918.0
2017-04-11 09:25:00,2328.0,2329.0,2327.0,2329.0,2060,4787440.0,837406.0
2017-04-11 09:26:00,2329.0,2329.0,2328.0,2328.0,356,827344.0,837248.0
2017-04-11 09:27:00,2329.0,2329.0,2328.0,2329.0,732,1701168.0,837230.0
2017-04-11 09:28:00,2329.0,2329.0,2327.0,2328.0,1416,3290784.0,837352.0
2017-04-11 09:29:00,2328.0,2328.0,2326.0,2328.0,1186,2756264.0,837356.0
2017-04-11 09:30:00,2328.0,2328.0,2325.0,2326.0,1258,2923592.0,837792.0
2017-04-11 09:31:00,2325.0,2326.0,2325.0,2325.0,1132,2630768.0,838148.0
2017-04-11 09:32:00,2325.0,2326.0,2324.0,2326.0,1226,2849224.0,837440.0
2017-04-11 09:33:00,2326.0,2326.0,2325.0,2325.0,164,381136.0,837436.0
2017-04-11 09:34:00,2325.0,2326.0,2325.0,2325.0,534,1241016.0,837334.0
2017-04-11 09:35:00,2325.0,2326.0,2325.0,2325.0,386,897064.0,837242.0
2017-04-11 09:36:00,2326.0,2326.0,2325.0,2325.0,248,576352.0,837288.0
2017-04-11 09:37:00,2325.0,2326.0,2324.0,2324.0,826,1919624.0,837480.0
2017-04-11 09:38:00,2325.0,2325.0,2324.0,2324.0,260,604240.0,837496.0
2017-04-11 09:39:00,2324.0,2326.0,2324.0,2325.0,882,2049768.0,837724.0
2017-04-11 09:40:00,2325.0,2326.0,2324.0,2325.0,888,2063712.0,837692.0
2017-04-11 09:41:00,2325.0,2326.0,2325.0,2326.0,314,729736.0,837784.0
2017-04-11 09:42:00,2326.0,2326.0,2325.0,2325.0,166,385784.0,837772.0
2017-04-11 09:43:00,2326.0,2326.0,2325.0,2325.0,414,962136.0,837754.0
2017-04-11 09:44:00,2325.0,2325.0,2324.0,2325.0,876,2035824.0,837960.0
2017-04-11 09:45:00,2325.0,2326.0,2324.0,2324.0,420,976080.0,837926.0
2017-04-11 09:46:00,2324.0,2325.0,2324.0,2324.0,192,446208.0,837958.0
